pseudoword,ambiguity_reduction,ambiguity_drop,L1,L2,|synsets_L1|,|synsets_L2|,|synsets_L1_L2|,synsets_intersection
character-carattere,0.6666666666666666,0.6544612104155018,EN,IT,25,17,7,"['bn:00017752n', 'bn:16907601n', 'bn:00017746n', 'bn:03550974n', 'bn:03314082n', 'bn:00017748n', 'bn:00017747n']"
clap-clap,0.9,0.72,EN,ES,16,4,1,['bn:15094360n']
clutch-frizione,0.8571428571428571,0.6565595078426698,EN,IT,23,5,2,"['bn:00020080n', 'bn:00020081n']"
combine-combinare,0.8260869565217391,0.7254842866876351,EN,IT,17,6,2,"['bn:00085314v', 'bn:00083597v']"
common-comune,0.7916666666666666,0.7889130351351618,EN,IT,22,26,5,"['bn:00100093a', 'bn:00100090a', 'bn:00100092a', 'bn:00100091a', 'bn:00021051n']"
compact-compatto,0.6666666666666666,0.4969039949999533,FR,IT,10,2,2,"['bn:03434931n', 'bn:00021276n']"
company-azienda,0.9215686274509804,0.7026408600349929,EN,IT,42,9,2,"['bn:00022811n', 'bn:00021286n']"
complete-completa,0.9130434782608696,0.514538959041834,EN,ES,21,2,1,['bn:00100144a']
concord-concorde,0.9375,0.6518143201548923,EN,FR,55,9,2,"['bn:00021600n', 'bn:29916215n']"
content-contenuto,0.9230769230769232,0.7275941372279005,EN,IT,21,5,1,['bn:00022154n']
continue-continuare,0.7,0.667757440991862,EN,IT,13,7,3,"['bn:00083242v', 'bn:00084594v', 'bn:00085714v']"
cradle-cuna,0.7777777777777778,0.7165547386570309,EN,ES,25,11,4,"['bn:00023491n', 'bn:00010687n', 'bn:00007650n', 'bn:00008937n']"
crank-manovella,0.8260869565217391,0.5564210478483245,EN,IT,20,3,2,"['bn:00023486n', 'bn:00023549n']"
curve-curva,0.7647058823529411,0.7154936275696515,EN,ES,23,11,4,"['bn:00024551n', 'bn:00009869n', 'bn:00009877n', 'bn:00024550n']"
day-día,0.7727272727272727,0.6476539494792525,EN,ES,34,10,5,"['bn:00025418n', 'bn:00025419n', 'bn:00025417n', 'bn:00025422n', 'bn:00000086n']"
depression-depressione,0.52,0.5162424236732197,EN,IT,14,11,6,"['bn:00026403n', 'bn:00026404n', 'bn:00019823n', 'bn:00026405n', 'bn:00026402n', 'bn:00026407n']"
résumé-resumen,0.3,0.2861817604250836,FR,ES,7,13,7,"['bn:00075142n', 'bn:00000398n', 'bn:00059928n', 'bn:00031259n', 'bn:00024518n', 'bn:00000489n', 'bn:16217932n']"
dim-dim,0.9130434782608696,0.514538959041834,EN,IT,21,2,1,['bn:01639215n']
distribute-distribuire,0.6666666666666666,0.6625386599999378,EN,IT,10,8,3,"['bn:00087064v', 'bn:00087065v', 'bn:00082364v']"
divino-divino,0.875,0.8111467095260881,IT,ES,5,11,1,['bn:00101637a']
bevanda-beber,0.8181818181818182,0.6311366311417118,IT,ES,2,9,1,['bn:00010183n']
dump-décharge,0.9130434782608696,0.8402386016235373,EN,FR,16,7,1,['bn:00049857n']
edge-bordo,0.8947368421052632,0.8040857768152053,EN,IT,41,16,3,"['bn:00012417n', 'bn:00012214n', 'bn:00029748n']"
edward-edward,0.925925925925926,0.3497269899583528,EN,IT,26,1,1,['bn:03388122n']
empty-vacío,0.8695652173913043,0.856313924605378,EN,ES,27,19,3,"['bn:00102176a', 'bn:00102177a', 'bn:00030637n']"
engage-participar,0.9130434782608696,0.8402386016235373,EN,ES,16,7,1,['bn:00087628v']
explode-esplodere,0.8333333333333334,0.6768607183895113,EN,IT,19,5,2,"['bn:00011468n', 'bn:00084287v']"
expose-esporre,0.7931034482758621,0.7539432135507137,EN,IT,19,10,3,"['bn:00087890v', 'bn:00087013v', 'bn:00083912v']"
exposure-esposizione,0.8421052631578947,0.7638199640826188,EN,IT,27,11,3,"['bn:00032382n', 'bn:00032378n', 'bn:00032380n']"
extract-estratto,0.8888888888888888,0.8380524814062785,EN,IT,12,6,1,['bn:00032120n']
fattore-facteur,0.5652173913043478,0.5201477057669517,IT,FR,7,16,5,"['bn:00021394n', 'bn:00032662n', 'bn:00032661n', 'bn:00001975n', 'bn:00046695n']"
far-lejos,0.8823529411764706,0.7485573582278179,EN,ES,26,8,2,"['bn:00102778a', 'bn:00115322r']"
fine-fino,0.9523809523809524,0.9349445863078596,IT,ES,25,17,1,['bn:00102975a']
flood-alluvione,0.9183673469387756,0.5029057508745883,EN,IT,45,4,2,"['bn:00002954n', 'bn:00026093n']"
fox-zorro,0.934065934065934,0.6089862300718574,EN,ES,80,11,3,"['bn:00066667n', 'bn:00036129n', 'bn:00028030n']"
function-funzione,0.7368421052631579,0.7327485063370544,EN,IT,21,17,5,"['bn:00036823n', 'bn:00036821n', 'bn:00036826n', 'bn:00312030n', 'bn:00036822n']"
general-general,0.7647058823529411,0.6622547205410413,EN,ES,51,17,8,"['bn:00037663n', 'bn:00103511a', 'bn:00036772n', 'bn:00103510a', 'bn:00037647n', 'bn:00103507a', 'bn:00103509a', 'bn:00103508a']"
dolce-doux,0.9130434782608696,0.8402386016235373,IT,FR,16,7,1,['bn:00174182n']
grace-gracia,0.9107142857142856,0.6373672289895004,EN,ES,96,16,5,"['bn:00011226n', 'bn:00667497n', 'bn:00036349n', 'bn:00041221n', 'bn:00041222n']"
grand-grand,0.9032258064516128,0.8913998733440041,EN,FR,36,26,3,"['bn:03659340n', 'bn:03594448n', 'bn:03591139n']"
grip-impugnatura,0.8888888888888888,0.6148098566908016,EN,IT,31,5,2,"['bn:00041820n', 'bn:00044150n']"
gross-brut,0.75,0.7261843774138906,EN,FR,15,9,3,"['bn:00103809a', 'bn:00041868n', 'bn:00000025n']"
grow-croître,0.875,0.5787580992953792,EN,FR,28,4,2,"['bn:00089082v', 'bn:00089083v']"
gum-gomme,0.9310344827586208,0.7968161437378196,EN,FR,22,7,1,['bn:00042196n']
hammer-martello,0.8823529411764706,0.672741248969674,EN,IT,42,9,3,"['bn:00042731n', 'bn:00042730n', 'bn:00020265n']"
heart-cuore,0.8,0.7332121111929345,EN,IT,63,27,9,"['bn:16107135n', 'bn:00001744n', 'bn:00043384n', 'bn:03176635n', 'bn:00043383n', 'bn:00012289n', 'bn:00043387n', 'bn:00017120n', 'bn:00043386n']"
hole-buco,0.8775510204081632,0.7323091019668617,EN,IT,38,11,3,"['bn:00044407n', 'bn:00044408n', 'bn:03002129n']"
inattivo-inactivo,0.625,0.4878904686248748,IT,ES,3,13,3,"['bn:00104762a', 'bn:00101714a', 'bn:00102631a']"
inactive-inattivo,0.7142857142857143,0.5861798618916356,EN,IT,11,3,2,"['bn:00104762a', 'bn:00101714a']"
indifferente-indiferente,0.9,0.54,IT,ES,2,18,1,['bn:00097291a']
inside-all'interno,0.9583333333333334,0.2737500968910138,EN,IT,47,1,1,['bn:00046892n']
interest-intérêt,0.6,0.5499090833947008,EN,FR,14,6,4,"['bn:00047078n', 'bn:00047080n', 'bn:00047081n', 'bn:00047077n']"
introdurre-introduire,0.6363636363636364,0.6337285789315972,IT,FR,6,5,2,"['bn:00087681v', 'bn:00087594v']"
james-james,0.9215686274509804,0.5938399124046784,EN,FR,45,6,2,"['bn:03321909n', 'bn:00047921n']"
king-rey,0.898989898989899,0.5168828498714155,EN,ES,90,9,5,"['bn:00024097n', 'bn:00049147n', 'bn:00420686n', 'bn:00049141n', 'bn:00049146n']"
knot-nodo,0.7222222222222222,0.7211068204411993,EN,IT,19,17,5,"['bn:00002246n', 'bn:00049368n', 'bn:03029710n', 'bn:00049367n', 'bn:00040812n']"
labor-trabajo,0.8333333333333334,0.8326096394640138,EN,ES,23,25,4,"['bn:04591277n', 'bn:14959529n', 'bn:00049571n', 'bn:00049570n']"
lean-lean,0.8888888888888888,0.4072203087029788,EN,ES,17,1,1,['bn:03633263n']
sinistra-gauche,0.6153846153846154,0.6080583469190594,IT,FR,11,15,5,"['bn:00105834a', 'bn:00020635n', 'bn:27269556n', 'bn:00050521n', 'bn:00050522n']"
lie-bugia,0.9148936170212766,0.719972300935263,EN,IT,38,9,2,"['bn:00032874n', 'bn:00051016n']"
poco-pequeño,0.9130434782608696,0.8912076195340579,IT,ES,9,14,1,['bn:00106059a']
vivere-vivir,0.5555555555555556,0.545946467548214,IT,ES,16,11,6,"['bn:00090408v', 'bn:03579114n', 'bn:00083191v', 'bn:00087441v', 'bn:00087617v', 'bn:00087844v']"
lodge-albergue,0.9230769230769232,0.7778308508949104,EN,ES,20,6,1,['bn:00007078n']
lose-perdere,0.5,0.4930066485916347,EN,IT,14,10,6,"['bn:00090489v', 'bn:00090493v', 'bn:00090485v', 'bn:00090491v', 'bn:00090492v', 'bn:00090486v']"
lost-perdido,0.8585858585858586,0.5604395575224155,EN,ES,87,12,7,"['bn:00106188a', 'bn:00106187a', 'bn:00098233a', 'bn:00104096a', 'bn:00106186a', 'bn:00100252a', 'bn:00106185a']"
love-amore,0.9289340101522844,0.628830158634347,EN,IT,171,26,7,"['bn:00052122n', 'bn:00176890n', 'bn:14937511n', 'bn:00031475n', 'bn:00052121n', 'bn:08923741n', 'bn:00009819n']"
maintain-mantenere,0.6666666666666666,0.6573421981221795,EN,IT,14,10,4,"['bn:00085644v', 'bn:00090039v', 'bn:00087832v', 'bn:00089384v']"
make out-limonare,-1.0,0.0,EN,IT,14,0,0,[]
mantle-mantello,0.625,0.625,EN,IT,16,16,6,"['bn:04093787n', 'bn:00011120n', 'bn:00015428n', 'bn:00053272n', 'bn:00053269n', 'bn:05943987n']"
modéré-moderado,0.8571428571428571,0.4414960745466109,FR,ES,1,13,1,['bn:00017216n']
nail-uñas,0.9,0.6427285585688566,EN,ES,17,3,1,['bn:00056727n']
narrow-stretto,0.8947368421052632,0.8631998538974989,EN,IT,12,7,1,['bn:00107118a']
rythme-paso,0.8604651162790697,0.7508723985439346,FR,ES,11,32,3,"['bn:00037030n', 'bn:00060066n', 'bn:00060063n']"
pagaia-paleta,0.875,0.5787580992953792,IT,ES,2,14,1,['bn:00060136n']
panel-panneau,0.8461538461538461,0.8436467181359345,ES,FR,6,7,1,['bn:00060377n']
passaggio-paso,0.875,0.8249579113843055,IT,ES,16,32,3,"['bn:00060883n', 'bn:00072895n', 'bn:00060881n']"
modello-patrón,0.782608695652174,0.7818686399824916,IT,ES,24,22,5,"['bn:00022334n', 'bn:00035908n', 'bn:01299975n', 'bn:00026537n', 'bn:00061054n']"
peg-peg,0.9090909090909092,0.522690522341881,EN,ES,20,2,1,['bn:03418023n']
perch-trespolo,0.8823529411764706,0.6727412489696741,EN,IT,14,3,1,['bn:00061507n']
plant-plante,0.9230769230769232,0.589819445887674,EN,FR,23,3,1,['bn:00035324n']
tuffo-plonger,0.8181818181818182,0.8147938871977678,IT,FR,5,6,1,['bn:00027850n']
poke-poke,0.7391304347826086,0.4978504112327114,EN,IT,20,3,3,"['bn:17384417n', 'bn:01870256n', 'bn:00037337n']"
pot-vaso,0.875,0.8111467095260881,EN,IT,22,10,2,"['bn:00035409n', 'bn:00015106n']"
practice-pratique,0.68,0.6344075661591687,EN,FR,17,8,4,"['bn:00063990n', 'bn:00063989n', 'bn:00028736n', 'bn:00061054n']"
program-programa,0.5897435897435898,0.5848768322599809,EN,ES,22,17,8,"['bn:00021497n', 'bn:00064646n', 'bn:00062759n', 'bn:00062899n', 'bn:00021492n', 'bn:00013235n', 'bn:00023295n', 'bn:00064647n']"
projection-proiezione,0.8,0.7838367176906169,FR,IT,12,8,2,"['bn:00064671n', 'bn:00064668n']"
purge-purga,0.7419354838709677,0.5862462443705837,EN,ES,25,6,4,"['bn:00065287n', 'bn:02233463n', 'bn:00065286n', 'bn:00065283n']"
put-mettere,0.8,0.7838367176906169,EN,IT,18,12,3,"['bn:00090224v', 'bn:00092204v', 'bn:00065362n']"
put on-poner,0.8947368421052632,0.8318001923965286,EN,ES,12,26,2,"['bn:00092215v', 'bn:00092216v']"
put out-apagar,0.7777777777777778,0.7583302557005538,EN,ES,11,7,2,"['bn:00092219v', 'bn:00087192v']"
race-course,0.9215686274509804,0.7580779064051845,EN,FR,40,11,2,"['bn:00065798n', 'bn:00065828n']"
radiate-irradiare,0.8181818181818182,0.6857512406250907,EN,IT,17,5,2,"['bn:00092301v', 'bn:00092302v']"
rally-rally,0.9047619047619048,0.6332014301072162,EN,IT,18,3,1,['bn:00066084n']
rap-rap,0.8461538461538461,0.7130116133203346,EN,IT,20,6,2,"['bn:00044202n', 'bn:09062460n']"
regard-regard,0.84,0.8393277309847448,EN,FR,13,12,2,"['bn:00037551n', 'bn:25002663n']"
rigenerare-regenerar,0.75,0.7261843774138907,IT,ES,3,5,1,['bn:00092665v']
representation-rappresentazione,0.8666666666666667,0.8352836436996111,EN,IT,19,11,2,"['bn:00067191n', 'bn:00047140n']"
romance-romance,0.6944444444444444,0.6397810166580633,EN,ES,50,22,11,"['bn:01017442n', 'bn:03078640n', 'bn:24831197n', 'bn:01970604n', 'bn:00050172n', 'bn:00052130n', 'bn:00052138n', 'bn:03311350n', 'bn:03379459n', 'bn:03104932n', 'bn:00105767a']"
runner-coureur,0.8888888888888888,0.6148098566908016,EN,FR,31,5,2,"['bn:03714135n', 'bn:03864018n']"
scene-scena,0.5172413793103449,0.5019469897551827,EN,IT,18,11,7,"['bn:00069551n', 'bn:00062275n', 'bn:00069552n', 'bn:00069556n', 'bn:00069553n', 'bn:00069550n', 'bn:00006384n']"
school-escuela,0.5882352941176471,0.5360530582986044,EN,ES,24,10,7,"['bn:00069621n', 'bn:06196753n', 'bn:00069619n', 'bn:00069625n', 'bn:00069620n', 'bn:00069622n', 'bn:00028013n']"
scrape-raschiare,0.875,0.6830466560748248,EN,IT,13,3,1,['bn:00093368v']
screw-vite,0.935483870967742,0.9113223667964692,EN,IT,19,12,1,['bn:00069865n']
quota-action,0.925925925925926,0.8115335779286167,IT,FR,7,20,1,['bn:00070912n']
sheet-hoja,0.8181818181818182,0.7871656793250021,EN,ES,14,8,2,"['bn:00052861n', 'bn:00062308n']"
unique-solo,0.9428571428571428,0.7918350515446029,FR,ES,8,27,1,['bn:00110682a']
sedersi-s'asseoir,0.5,0.5,IT,FR,2,2,1,['bn:00093776v']
skim-scremare,-1.0,0.0,EN,IT,15,0,0,[]
slice-corte,0.9642857142857144,0.954395342946116,EN,ES,24,32,1,['bn:00024603n']
slide-diapositive,0.96,0.3762416244914961,EN,FR,48,2,1,['bn:00049948n']
slug-lumaca,0.8620689655172413,0.7377927256831662,EN,IT,22,7,2,"['bn:00072241n', 'bn:00072246n']"
smell-odore,0.625,0.6051536478449089,EN,IT,10,6,3,"['bn:00072302n', 'bn:00005845n', 'bn:00058653n']"
smith-smith,0.8260869565217391,0.5289523864563528,EN,ES,61,8,6,"['bn:00001250n', 'bn:00048438n', 'bn:00025394n', 'bn:17461684n', 'bn:03360410n', 'bn:02017467n']"
smoke-humo,0.9183673469387756,0.3634245624052225,EN,ES,47,2,2,"['bn:00036806n', 'bn:00072319n']"
douceur-suavidad,0.8181818181818182,0.8147938871977678,FR,ES,5,6,1,['bn:00072357n']
space-spazio,0.7464788732394366,0.6237786468019364,EN,IT,55,16,9,"['bn:00022991n', 'bn:00011110n', 'bn:00046665n', 'bn:00073039n', 'bn:00073038n', 'bn:00059768n', 'bn:00053830n', 'bn:00011117n', 'bn:00073040n']"
crachat-escupir,0.75,0.649519052838329,FR,ES,2,6,1,['bn:00032291n']
special-speciale,0.8048780487804879,0.6057099398903866,EN,IT,34,7,4,"['bn:00110995a', 'bn:00108295a', 'bn:00110996a', 'bn:00102398a']"
speed-velocità,0.8688524590163934,0.5865825288603183,EN,IT,53,8,4,"['bn:00033758n', 'bn:00073258n', 'bn:00003615n', 'bn:00066236n']"
spell-sort,0.875,0.7868161092934931,EN,FR,23,9,2,"['bn:00017891n', 'bn:00030686n']"
spill-fuoriuscita,-1.0,0.7624400821656306,EN,IT,14,3,0,[]
spiral-spirale,0.8412698412698413,0.6606941743242206,EN,FR,51,12,5,"['bn:00073419n', 'bn:01601407n', 'bn:00020490n', 'bn:00259858n', 'bn:00073421n']"
spur-sperone,0.8857142857142857,0.7438450484206875,EN,IT,27,8,2,"['bn:00036984n', 'bn:00073676n']"
stage-escenario,0.945945945945946,0.8401879990948493,EN,ES,27,10,1,['bn:00073816n']
stake-enjeu,0.9,0.72,EN,FR,16,4,1,['bn:00010111n']
costante-stable,0.9230769230769232,0.8981617022963444,IT,FR,16,10,1,['bn:00074088n']
stem-tallo,0.8666666666666667,0.6459751934999394,EN,ES,25,5,2,"['bn:00073868n', 'bn:00008793n']"
sting-piqûre,0.9487179487179488,0.5756606232075893,EN,FR,35,4,1,['bn:00010745n']
stream-flux,0.9375,0.9301469452961452,EN,FR,18,14,1,['bn:00035374n']
strong-forte,0.8983050847457628,0.8919602198695443,EN,IT,33,26,3,"['bn:00111312a', 'bn:00111313a', 'bn:00108863a']"
submit-presentare,0.9090909090909092,0.9053265413308532,EN,IT,12,10,1,['bn:00094523v']
suit-traje,0.9310344827586208,0.8850637724290986,EN,ES,19,10,1,['bn:00075103n']
sûr-seguro,0.7777777777777778,0.5947286604375149,FR,ES,8,37,5,"['bn:00099475a', 'bn:00099479a', 'bn:00114694r', 'bn:00099477a', 'bn:00099480a']"
surface-surface,0.6,0.5555377774933243,EN,FR,31,14,9,"['bn:02146864n', 'bn:21705848n', 'bn:00075374n', 'bn:00029430n', 'bn:00059064n', 'bn:00075375n', 'bn:00075373n', 'bn:01707833n', 'bn:17384470n']"
tag-tag,0.8846153846153846,0.4714457819418245,EN,IT,48,4,3,"['bn:02104867n', 'bn:00075886n', 'bn:08065339n']"
tongue-lingua,0.6153846153846154,0.598774468197563,EN,IT,16,10,5,"['bn:00077566n', 'bn:00019439n', 'bn:00056990n', 'bn:00077567n', 'bn:00009563n']"
tramp-clochard,0.8,0.64,EN,FR,24,6,3,"['bn:00079465n', 'bn:00013852n', 'bn:00028729n']"
translate-tradurre,0.6666666666666666,0.4969039949999533,EN,IT,15,3,3,"['bn:00047114n', 'bn:00095091v', 'bn:00089840v']"
tread-battistrada,0.8888888888888888,0.7390928171405317,EN,IT,14,4,1,['bn:00078105n']
treat-tratar,0.6875,0.6821077598838398,EN,ES,18,14,5,"['bn:00084532v', 'bn:00092032v', 'bn:00087116v', 'bn:00095141v', 'bn:00082339v']"
try-provare,0.75,0.6665852814906732,EN,IT,35,13,6,"['bn:00095206v', 'bn:00087731v', 'bn:00082844v', 'bn:00095207v', 'bn:00093251v', 'bn:00007011n']"
under-sotto,-1.0,0.8,EN,IT,16,4,0,[]
undercut-socavar,0.8181818181818182,0.6311366311417118,EN,ES,18,4,2,"['bn:00095345v', 'bn:00095344v']"
vote-vote,0.5555555555555556,0.4976702313764536,EN,FR,13,5,4,"['bn:00008198n', 'bn:00080251n', 'bn:00080252n', 'bn:01706842n']"
water-l'eau,0.9682539682539684,0.4123965128571041,EN,FR,60,3,1,['bn:01410923n']
vacillare-vacilar,0.8666666666666667,0.8171011693711216,IT,ES,5,10,1,['bn:00088307v']
peso-poids,0.8333333333333334,0.7677372199896759,ES,FR,25,11,3,"['bn:00080833n', 'bn:00080831n', 'bn:00080832n']"
west-oeste,0.7894736842105263,0.6231147855513569,EN,ES,46,11,6,"['bn:00080893n', 'bn:00113808a', 'bn:00080894n', 'bn:00009951n', 'bn:00029054n', 'bn:00057102n']"
wish-desiderio,0.9591836734693876,0.9248105874516164,EN,IT,31,18,1,['bn:00081411n']
yoke-giogo,0.9166666666666666,0.7938566201357354,EN,IT,18,6,1,['bn:00081935n']
zero-zéro,0.8048780487804879,0.7852468768590125,IT,FR,25,16,4,"['bn:00095886a', 'bn:00000004n', 'bn:00007146n', 'bn:03347883n']"
account-cuenta,0.8181818181818182,0.8178060745026765,EN,ES,17,16,3,"['bn:00000740n', 'bn:00000746n', 'bn:00000744n']"
approach-enfoque,0.7692307692307693,0.7484680852469537,EN,ES,16,10,3,"['bn:00005142n', 'bn:00000663n', 'bn:00005141n']"
away-via,0.9545454545454546,0.8710166485487177,EN,IT,31,13,1,['bn:00114455r']
bag-borsa,0.875,0.8249579113843055,EN,IT,32,16,3,"['bn:00007922n', 'bn:00007925n', 'bn:00007927n']"
be-essere,0.7567567567567568,0.7556503866377102,EN,IT,39,35,9,"['bn:00083183v', 'bn:00083184v', 'bn:00083191v', 'bn:00083181v', 'bn:00083187v', 'bn:00083189v', 'bn:00083182v', 'bn:00083186v', 'bn:00006870n']"
bond-lien,0.9245283018867924,0.8630780020872852,EN,FR,36,17,2,"['bn:00002860n', 'bn:00006992n']"
fiocco-arc,0.9545454545454546,0.7363260696653304,IT,FR,8,36,1,['bn:00012465n']
chip-chip,0.8974358974358975,0.4782783295061988,EN,IT,36,3,2,"['bn:00018514n', 'bn:14036433n']"
cloud-nuvola,0.8421052631578947,0.6528939551315782,EN,IT,31,7,3,"['bn:00020002n', 'bn:09060206n', 'bn:00020001n']"
color-color,0.7777777777777778,0.7201415634172722,EN,ES,31,14,5,"['bn:00020731n', 'bn:00020728n', 'bn:00020730n', 'bn:00020726n', 'bn:00518807n']"
colour-colore,0.8125,0.7036456405748563,EN,IT,24,8,3,"['bn:00020730n', 'bn:00020728n', 'bn:00020726n']"
corner-esquina,0.7837837837837838,0.67255036979582,EN,ES,28,9,4,"['bn:00022735n', 'bn:00022737n', 'bn:00022736n', 'bn:00022733n']"
court-tribunale,0.8235294117647058,0.6659798587825096,EN,IT,27,7,3,"['bn:00023302n', 'bn:00023301n', 'bn:00023308n']"
design-conception,0.8823529411764706,0.6727412489696741,IT,FR,3,14,1,['bn:00026535n']
die-dado,0.9428571428571428,0.851878879882094,EN,IT,25,10,1,['bn:00026920n']
draft-bozza,0.9393939393939394,0.7680677033245056,EN,IT,26,7,1,['bn:00028548n']
even-incluso,0.8620689655172413,0.5250749623262692,EN,ES,26,3,2,"['bn:00115244r', 'bn:00031998n']"
firm-ditta,0.935483870967742,0.6272150687138078,EN,IT,27,4,1,['bn:00021286n']
flow-flux,0.90625,0.7492850392663392,EN,FR,50,14,3,"['bn:01976327n', 'bn:00035370n', 'bn:00035374n']"
foot-pie,0.6818181818181818,0.6811134599949146,EN,ES,23,21,7,"['bn:16054298n', 'bn:00035686n', 'bn:00035680n', 'bn:00008782n', 'bn:00004230n', 'bn:00035679n', 'bn:00035681n']"
freeze-congelamento,0.8974358974358975,0.4782783295061988,EN,IT,36,3,2,"['bn:00036409n', 'bn:00036410n']"
game-gioco,0.8918918918918919,0.8350281468191811,EN,IT,50,24,4,"['bn:00037182n', 'bn:00037183n', 'bn:00037180n', 'bn:00037181n']"
green-verde,0.8604651162790697,0.7508723985439346,EN,ES,64,22,6,"['bn:00103788a', 'bn:00041650n', 'bn:00041651n', 'bn:00016632n', 'bn:00041648n', 'bn:00100914a']"
guardia-gardien,0.8571428571428571,0.800614091670736,ES,FR,19,9,2,"['bn:00025885n', 'bn:00070230n']"
heave-ansare,0.8888888888888888,0.4072203087029788,EN,IT,17,1,1,['bn:00088689v']
house-maison,0.8723404255319149,0.8673900937391847,EN,FR,78,63,9,"['bn:00000356n', 'bn:00044995n', 'bn:00045001n', 'bn:00598308n', 'bn:00045003n', 'bn:00029305n', 'bn:03804837n', 'bn:00045000n', 'bn:00044994n']"
hurt-ferito,0.95,0.57,EN,IT,36,4,1,['bn:00104411a']
jack-jack,0.7954545454545454,0.5261437266321629,EN,IT,77,11,9,"['bn:02387438n', 'bn:02258018n', 'bn:01616011n', 'bn:00047798n', 'bn:01434252n', 'bn:01912125n', 'bn:15172615n', 'bn:03552332n', 'bn:01301988n']"
kick-calcio,0.9591836734693876,0.7731575426340528,EN,IT,39,10,1,['bn:00012171n']
life-vida,0.8205128205128205,0.6626384009687784,EN,ES,124,32,14,"['bn:00051045n', 'bn:00051047n', 'bn:00051052n', 'bn:00051048n', 'bn:00021477n', 'bn:00051046n', 'bn:00051049n', 'bn:00051050n', 'bn:00010534n', 'bn:00002761n', 'bn:00051054n', 'bn:00051051n', 'bn:00051053n', 'bn:00051055n']"
load-charge,0.8,0.7959899496852959,EN,FR,22,18,4,"['bn:01484814n', 'bn:00013941n', 'bn:00051672n', 'bn:00013942n']"
look-regarder,0.9069767441860463,0.83308630466969,EN,FR,30,13,2,"['bn:00090448v', 'bn:00051968n']"
march-marzo,0.9487179487179488,0.29991231835615,EN,ES,38,1,1,['bn:00053318n']
mold-stampo,0.8,0.676724135490641,EN,IT,23,7,3,"['bn:21705879n', 'bn:00016565n', 'bn:00016527n']"
nose-naso,0.9333333333333332,0.8254710589328996,EN,IT,22,8,1,['bn:00058117n']
opening-apertura,0.6875,0.6753069144551517,EN,ES,19,13,5,"['bn:00037278n', 'bn:00059095n', 'bn:00059098n', 'bn:00018203n', 'bn:00059094n']"
outside-all'esterno,-1.0,0.0,EN,IT,42,0,0,[]
pit-foso,0.935483870967742,0.5531516967896748,EN,ES,28,3,1,['bn:00016896n']
plug-spina,0.9444444444444444,0.890430761494171,EN,IT,24,12,1,['bn:00030158n']
porto-puerto,0.7837837837837838,0.7696291623271929,IT,ES,22,15,4,"['bn:00050001n', 'bn:00042918n', 'bn:00063641n', 'bn:00063640n']"
project-projet,0.8709677419354839,0.8484725483967128,EN,FR,19,12,2,"['bn:00049573n', 'bn:00064665n']"
raw-brut,0.9682539682539684,0.6776366181849155,EN,FR,54,9,1,['bn:00003154n']
render-rendering,0.5,0.4330127018922193,ES,IT,1,3,1,['bn:21706056n']
reverse-inverso,0.9411764705882352,0.7611198386085825,EN,IT,27,7,1,['bn:00022257n']
segreto-secreto,0.7333333333333333,0.7185169912163989,IT,ES,12,18,4,"['bn:00099743a', 'bn:00021525n', 'bn:00070159n', 'bn:00110253a']"
shade-ombra,0.8947368421052632,0.8186625365720779,EN,IT,40,17,3,"['bn:00040368n', 'bn:00070820n', 'bn:00070830n']"
shaft-arbre,0.96,0.8620778619127161,EN,FR,36,14,1,['bn:00068327n']
side-lateral,0.9583333333333334,0.903525331516144,EN,ES,32,16,1,['bn:00110607a']
décrochage-puesto,0.8947368421052632,0.6525177557600202,FR,ES,3,16,1,['bn:00012180n']
stuff-cosas,0.8823529411764706,0.6249962584148251,EN,ES,29,5,2,"['bn:00074798n', 'bn:00053801n']"
subject-tema,0.7727272727272727,0.7598475828457167,EN,ES,26,18,5,"['bn:00007985n', 'bn:00074900n', 'bn:00045803n', 'bn:00047690n', 'bn:00022157n']"
switch-interruttore,0.9714285714285714,0.3934964847981764,EN,IT,67,3,1,['bn:00030170n']
togliere-sacar,0.9148936170212766,0.5641731100825222,IT,ES,5,42,2,"['bn:00092783v', 'bn:00094748v']"
think-pensare,0.8222222222222222,0.7751985453008077,EN,IT,30,15,4,"['bn:00094909v', 'bn:00084733v', 'bn:00089105v', 'bn:00083370v']"
tip-consejo,0.9574468085106383,0.8349710900283964,EN,ES,35,12,1,['bn:00021747n']
trace-traccia,0.9583333333333334,0.7480987185581414,EN,IT,39,9,1,['bn:03179899n']
up-arriba,0.972972972972973,0.7822952404721206,EN,ES,59,15,1,['bn:00117524r']
wave-onda,0.9076923076923076,0.6549929700108459,EN,ES,55,10,3,"['bn:00079036n', 'bn:00079034n', 'bn:00056171n']"
young-joven,0.9365079365079364,0.7354897412288495,EN,ES,51,12,2,"['bn:00081947n', 'bn:00104589a']"
act-atto,0.8387096774193549,0.7013496697548569,EN,IT,48,14,5,"['bn:00001076n', 'bn:00001078n', 'bn:00001127n', 'bn:00025804n', 'bn:00001077n']"
air-l'air,0.9649122807017544,0.3550907149852775,EN,FR,55,2,1,['bn:02744522n']
answer-risposta,0.8333333333333334,0.6596206874432873,EN,IT,29,7,3,"['bn:00004452n', 'bn:00004453n', 'bn:00004451n']"
attacco-attaque,0.8235294117647058,0.8235294117647058,IT,FR,17,17,3,"['bn:00006996n', 'bn:00006994n', 'bn:00045792n']"
